,carbon_dioxide (ppm),carbon_monoxide (ug/m3),nitrogen_dioxide (ug/m3),ozone (ug/m3),pm_10 (ug/m3),pm_2_5 (ug/m3),timestamp,latitude,longitude,device name
0,403.0,402.0,76.0,0.0,5.0,3.0,2023-05-04T12:15:00.000Z,40.64422070428011,-8.6409663038063,5ea81139c4ee8c00117cde28_monitar
1,407.0,394.0,75.0,0.0,6.0,4.0,2023-05-04T12:30:00.000Z,40.64422070428011,-8.6409663038063,
2,406.0,395.0,76.0,0.0,6.0,4.0,2023-05-04T12:45:00.000Z,40.64422070428011,-8.6409663038063,
3,404.0,399.0,76.0,0.0,6.0,4.0,2023-05-04T13:00:00.000Z,40.64422070428011,-8.6409663038063,
4,405.0,395.0,75.0,0.0,6.0,4.0,2023-05-04T13:15:00.000Z,40.64422070428011,-8.6409663038063,
5,405.0,395.0,75.0,0.0,6.0,4.0,2023-05-04T13:30:00.000Z,40.64422070428011,-8.6409663038063,
6,405.0,394.0,75.0,0.0,5.0,3.0,2023-05-04T13:45:00.000Z,40.64422070428011,-8.6409663038063,
7,403.0,393.0,76.0,0.0,6.0,4.0,2023-05-04T14:00:00.000Z,40.64422070428011,-8.6409663038063,
8,405.0,396.0,75.0,0.0,6.0,4.0,2023-05-04T14:15:00.000Z,40.64422070428011,-8.6409663038063,
9,406.0,395.0,76.0,0.0,5.0,3.0,2023-05-04T14:30:00.000Z,40.64422070428011,-8.6409663038063,
10,409.0,394.0,75.0,0.0,5.0,3.0,2023-05-04T14:45:00.000Z,40.64422070428011,-8.6409663038063,
11,406.0,394.0,76.0,0.0,5.0,3.0,2023-05-04T15:00:00.000Z,40.64422070428011,-8.6409663038063,
12,407.0,397.0,77.0,0.0,6.0,4.0,2023-05-04T15:15:00.000Z,40.64422070428011,-8.6409663038063,
13,405.0,396.0,75.0,0.0,6.0,4.0,2023-05-04T15:30:00.000Z,40.64422070428011,-8.6409663038063,
14,406.0,395.0,76.0,0.0,6.0,4.0,2023-05-04T15:45:00.000Z,40.64422070428011,-8.6409663038063,
15,407.0,392.0,75.0,0.0,6.0,4.0,2023-05-04T16:00:00.000Z,40.64422070428011,-8.6409663038063,
16,407.0,396.0,78.0,0.0,6.0,4.0,2023-05-04T16:15:00.000Z,40.64422070428011,-8.6409663038063,
17,406.0,405.0,77.0,0.0,6.0,4.0,2023-05-04T16:30:00.000Z,40.64422070428011,-8.6409663038063,
18,407.0,405.0,76.0,0.0,6.0,4.0,2023-05-04T16:45:00.000Z,40.64422070428011,-8.6409663038063,
19,408.0,399.0,76.0,0.0,6.0,4.0,2023-05-04T17:00:00.000Z,40.64422070428011,-8.6409663038063,
20,411.0,398.0,76.0,0.0,5.0,3.0,2023-05-04T17:15:00.000Z,40.64422070428011,-8.6409663038063,
21,408.0,402.0,78.0,0.0,5.0,3.0,2023-05-04T17:30:00.000Z,40.64422070428011,-8.6409663038063,
22,411.0,398.0,75.0,0.0,5.0,3.0,2023-05-04T17:45:00.000Z,40.64422070428011,-8.6409663038063,
23,409.0,401.0,78.0,0.0,5.0,3.0,2023-05-04T18:00:00.000Z,40.64422070428011,-8.6409663038063,
24,407.0,401.0,76.0,0.0,6.0,4.0,2023-05-04T18:15:00.000Z,40.64422070428011,-8.6409663038063,
25,406.0,401.0,76.0,0.0,6.0,4.0,2023-05-04T18:30:00.000Z,40.64422070428011,-8.6409663038063,
26,408.0,403.0,77.0,0.0,5.0,3.0,2023-05-04T18:45:00.000Z,40.64422070428011,-8.6409663038063,
27,410.0,404.0,77.0,0.0,5.0,3.0,2023-05-04T19:00:00.000Z,40.64422070428011,-8.6409663038063,
28,413.0,409.0,76.0,0.0,4.0,2.0,2023-05-04T19:15:00.000Z,40.64422070428011,-8.6409663038063,
29,416.0,416.0,77.0,0.0,4.0,2.0,2023-05-04T19:30:00.000Z,40.64422070428011,-8.6409663038063,
30,413.0,416.0,78.0,0.0,4.0,2.0,2023-05-04T19:45:00.000Z,40.64422070428011,-8.6409663038063,
31,415.0,416.0,79.0,0.0,4.0,2.0,2023-05-04T20:00:00.000Z,40.64422070428011,-8.6409663038063,
32,417.0,413.0,79.0,0.0,4.0,2.0,2023-05-04T20:15:00.000Z,40.64422070428011,-8.6409663038063,
33,418.0,415.0,78.0,0.0,4.0,2.0,2023-05-04T20:30:00.000Z,40.64422070428011,-8.6409663038063,
34,418.0,417.0,79.0,0.0,4.0,2.0,2023-05-04T20:45:00.000Z,40.64422070428011,-8.6409663038063,
35,419.0,421.0,79.0,0.0,4.0,2.0,2023-05-04T21:00:00.000Z,40.64422070428011,-8.6409663038063,
36,420.0,419.0,78.0,0.0,4.0,2.0,2023-05-04T21:15:00.000Z,40.64422070428011,-8.6409663038063,
37,420.0,429.0,79.0,0.0,4.0,2.0,2023-05-04T21:30:00.000Z,40.64422070428011,-8.6409663038063,
38,421.0,427.0,79.0,0.0,5.0,3.0,2023-05-04T21:45:00.000Z,40.64422070428011,-8.6409663038063,
39,422.0,426.0,79.0,0.0,4.0,2.0,2023-05-04T22:00:00.000Z,40.64422070428011,-8.6409663038063,
40,423.0,422.0,78.0,0.0,5.0,3.0,2023-05-04T22:15:00.000Z,40.64422070428011,-8.6409663038063,
41,423.0,419.0,79.0,0.0,4.0,2.0,2023-05-04T22:30:00.000Z,40.64422070428011,-8.6409663038063,
42,423.0,427.0,78.0,0.0,5.0,3.0,2023-05-04T22:45:00.000Z,40.64422070428011,-8.6409663038063,
43,421.0,440.0,79.0,0.0,5.0,3.0,2023-05-04T23:00:00.000Z,40.64422070428011,-8.6409663038063,
44,423.0,420.0,78.0,0.0,5.0,3.0,2023-05-04T23:15:00.000Z,40.64422070428011,-8.6409663038063,
45,422.0,414.0,78.0,0.0,5.0,3.0,2023-05-04T23:30:00.000Z,40.64422070428011,-8.6409663038063,
46,423.0,418.0,79.0,0.0,5.0,3.0,2023-05-04T23:45:00.000Z,40.64422070428011,-8.6409663038063,
47,423.0,421.0,78.0,0.0,5.0,3.0,2023-05-05T00:00:00.000Z,40.64422070428011,-8.6409663038063,
48,431.0,424.0,78.0,0.0,5.0,3.0,2023-05-05T00:15:00.000Z,40.64422070428011,-8.6409663038063,
49,440.0,427.0,79.0,0.0,5.0,3.0,2023-05-05T00:30:00.000Z,40.64422070428011,-8.6409663038063,
50,442.0,423.0,77.0,0.0,5.0,3.0,2023-05-05T00:45:00.000Z,40.64422070428011,-8.6409663038063,
51,450.0,419.0,78.0,0.0,5.0,3.0,2023-05-05T01:00:00.000Z,40.64422070428011,-8.6409663038063,
52,450.0,419.0,78.0,0.0,5.0,3.0,2023-05-05T01:00:00.000Z,40.64422070428011,-8.6409663038063,
53,450.0,419.0,76.0,0.0,5.0,3.0,2023-05-05T01:15:00.000Z,40.64422070428011,-8.6409663038063,
54,448.0,417.0,77.0,0.0,5.0,3.0,2023-05-05T01:30:00.000Z,40.64422070428011,-8.6409663038063,
55,448.0,422.0,75.0,0.0,5.0,3.0,2023-05-05T01:45:00.000Z,40.64422070428011,-8.6409663038063,
56,451.0,424.0,76.0,0.0,5.0,3.0,2023-05-05T02:00:00.000Z,40.64422070428011,-8.6409663038063,
57,455.0,423.0,76.0,0.0,5.0,3.0,2023-05-05T02:15:00.000Z,40.64422070428011,-8.6409663038063,
58,456.0,428.0,76.0,0.0,5.0,3.0,2023-05-05T02:30:00.000Z,40.64422070428011,-8.6409663038063,
59,458.0,429.0,77.0,0.0,5.0,3.0,2023-05-05T02:45:00.000Z,40.64422070428011,-8.6409663038063,
60,459.0,426.0,75.0,0.0,5.0,3.0,2023-05-05T03:00:00.000Z,40.64422070428011,-8.6409663038063,
61,457.0,424.0,77.0,0.0,5.0,3.0,2023-05-05T03:15:00.000Z,40.64422070428011,-8.6409663038063,
62,452.0,422.0,75.0,0.0,5.0,3.0,2023-05-05T03:30:00.000Z,40.64422070428011,-8.6409663038063,
63,451.0,425.0,76.0,0.0,5.0,3.0,2023-05-05T03:45:00.000Z,40.64422070428011,-8.6409663038063,
64,451.0,432.0,76.0,0.0,6.0,4.0,2023-05-05T04:00:00.000Z,40.64422070428011,-8.6409663038063,
65,453.0,424.0,75.0,0.0,5.0,3.0,2023-05-05T04:15:00.000Z,40.64422070428011,-8.6409663038063,
66,457.0,428.0,76.0,0.0,5.0,3.0,2023-05-05T04:30:00.000Z,40.64422070428011,-8.6409663038063,
67,458.0,443.0,76.0,0.0,5.0,3.0,2023-05-05T04:45:00.000Z,40.64422070428011,-8.6409663038063,
68,461.0,433.0,74.0,0.0,5.0,3.0,2023-05-05T05:00:00.000Z,40.64422070428011,-8.6409663038063,
69,460.0,427.0,75.0,0.0,5.0,3.0,2023-05-05T05:15:00.000Z,40.64422070428011,-8.6409663038063,
70,458.0,419.0,76.0,0.0,5.0,3.0,2023-05-05T05:30:00.000Z,40.64422070428011,-8.6409663038063,
71,462.0,417.0,75.0,0.0,5.0,3.0,2023-05-05T05:45:00.000Z,40.64422070428011,-8.6409663038063,
72,464.0,422.0,75.0,0.0,5.0,3.0,2023-05-05T06:00:00.000Z,40.64422070428011,-8.6409663038063,
73,461.0,421.0,77.0,0.0,5.0,3.0,2023-05-05T06:15:00.000Z,40.64422070428011,-8.6409663038063,
74,461.0,417.0,75.0,0.0,5.0,3.0,2023-05-05T06:30:00.000Z,40.64422070428011,-8.6409663038063,
75,460.0,461.0,75.0,0.0,5.0,3.0,2023-05-05T06:45:00.000Z,40.64422070428011,-8.6409663038063,
76,459.0,463.0,76.0,0.0,5.0,3.0,2023-05-05T07:00:00.000Z,40.64422070428011,-8.6409663038063,
77,456.0,450.0,75.0,0.0,5.0,3.0,2023-05-05T07:15:00.000Z,40.64422070428011,-8.6409663038063,
78,451.0,447.0,77.0,0.0,5.0,3.0,2023-05-05T07:30:00.000Z,40.64422070428011,-8.6409663038063,
79,447.0,429.0,77.0,0.0,5.0,3.0,2023-05-05T07:45:00.000Z,40.64422070428011,-8.6409663038063,
80,446.0,432.0,78.0,0.0,5.0,3.0,2023-05-05T08:00:00.000Z,40.64422070428011,-8.6409663038063,
81,439.0,451.0,77.0,0.0,4.0,2.0,2023-05-05T08:15:00.000Z,40.64422070428011,-8.6409663038063,
82,439.0,421.0,76.0,0.0,4.0,2.0,2023-05-05T08:30:00.000Z,40.64422070428011,-8.6409663038063,
83,436.0,419.0,76.0,0.0,4.0,2.0,2023-05-05T08:45:00.000Z,40.64422070428011,-8.6409663038063,
84,429.0,419.0,76.0,0.0,4.0,2.0,2023-05-05T09:00:00.000Z,40.64422070428011,-8.6409663038063,
85,422.0,408.0,74.0,0.0,4.0,2.0,2023-05-05T09:15:00.000Z,40.64422070428011,-8.6409663038063,
86,417.0,405.0,75.0,0.0,4.0,2.0,2023-05-05T09:30:00.000Z,40.64422070428011,-8.6409663038063,
87,418.0,398.0,73.0,0.0,4.0,2.0,2023-05-05T09:45:00.000Z,40.64422070428011,-8.6409663038063,
88,416.0,396.0,76.0,0.0,4.0,2.0,2023-05-05T10:00:00.000Z,40.64422070428011,-8.6409663038063,
89,415.0,391.0,74.0,0.0,4.0,2.0,2023-05-05T10:15:00.000Z,40.64422070428011,-8.6409663038063,
90,412.0,395.0,76.0,0.0,4.0,2.0,2023-05-05T10:30:00.000Z,40.64422070428011,-8.6409663038063,
91,411.0,389.0,73.0,0.0,4.0,2.0,2023-05-05T10:45:00.000Z,40.64422070428011,-8.6409663038063,
92,408.0,395.0,76.0,0.0,5.0,3.0,2023-05-05T11:00:00.000Z,40.64422070428011,-8.6409663038063,
93,409.0,396.0,73.0,0.0,4.0,2.0,2023-05-05T11:15:00.000Z,40.64422070428011,-8.6409663038063,
94,409.0,397.0,75.0,0.0,4.0,2.0,2023-05-05T11:30:00.000Z,40.64422070428011,-8.6409663038063,
95,408.0,401.0,77.0,0.0,4.0,2.0,2023-05-05T11:45:00.000Z,40.64422070428011,-8.6409663038063,
96,406.0,402.0,75.0,0.0,5.0,3.0,2023-05-05T12:00:00.000Z,40.64422070428011,-8.6409663038063,
97,406.0,395.0,74.0,0.0,5.0,3.0,2023-05-05T12:15:00.000Z,40.64422070428011,-8.6409663038063,
98,405.0,397.0,76.0,0.0,6.0,4.0,2023-05-05T12:30:00.000Z,40.64422070428011,-8.6409663038063,
99,405.0,396.0,76.0,0.0,6.0,4.0,2023-05-05T12:45:00.000Z,40.64422070428011,-8.6409663038063,
100,404.0,398.0,75.0,0.0,6.0,4.0,2023-05-05T13:00:00.000Z,40.64422070428011,-8.6409663038063,
101,406.0,399.0,76.0,0.0,6.0,4.0,2023-05-05T13:15:00.000Z,40.64422070428011,-8.6409663038063,
102,403.0,396.0,76.0,0.0,6.0,4.0,2023-05-05T13:30:00.000Z,40.64422070428011,-8.6409663038063,
103,406.0,399.0,76.0,0.0,6.0,4.0,2023-05-05T13:45:00.000Z,40.64422070428011,-8.6409663038063,
104,405.0,400.0,77.0,0.0,6.0,4.0,2023-05-05T14:00:00.000Z,40.64422070428011,-8.6409663038063,
105,406.0,404.0,77.0,0.0,6.0,4.0,2023-05-05T14:15:00.000Z,40.64422070428011,-8.6409663038063,
106,406.0,406.0,77.0,0.0,6.0,4.0,2023-05-05T14:30:00.000Z,40.64422070428011,-8.6409663038063,
107,405.0,402.0,77.0,0.0,6.0,4.0,2023-05-05T14:45:00.000Z,40.64422070428011,-8.6409663038063,
108,405.0,400.0,76.0,0.0,6.0,4.0,2023-05-05T15:00:00.000Z,40.64422070428011,-8.6409663038063,
109,404.0,400.0,77.0,0.0,6.0,4.0,2023-05-05T15:15:00.000Z,40.64422070428011,-8.6409663038063,
110,403.0,397.0,77.0,0.0,6.0,4.0,2023-05-05T15:30:00.000Z,40.64422070428011,-8.6409663038063,
111,406.0,394.0,77.0,0.0,6.0,4.0,2023-05-05T15:45:00.000Z,40.64422070428011,-8.6409663038063,
112,405.0,396.0,77.0,0.0,6.0,4.0,2023-05-05T16:00:00.000Z,40.64422070428011,-8.6409663038063,
113,406.0,398.0,77.0,0.0,6.0,4.0,2023-05-05T16:15:00.000Z,40.64422070428011,-8.6409663038063,
114,405.0,396.0,76.0,0.0,6.0,4.0,2023-05-05T16:30:00.000Z,40.64422070428011,-8.6409663038063,
115,407.0,397.0,76.0,0.0,6.0,4.0,2023-05-05T16:45:00.000Z,40.64422070428011,-8.6409663038063,
116,405.0,397.0,76.0,0.0,6.0,4.0,2023-05-05T17:00:00.000Z,40.64422070428011,-8.6409663038063,
117,407.0,398.0,77.0,0.0,6.0,4.0,2023-05-05T17:15:00.000Z,40.64422070428011,-8.6409663038063,
118,404.0,395.0,76.0,0.0,6.0,4.0,2023-05-05T17:30:00.000Z,40.64422070428011,-8.6409663038063,
119,401.0,400.0,78.0,0.0,6.0,4.0,2023-05-05T17:45:00.000Z,40.64422070428011,-8.6409663038063,
120,401.0,400.0,78.0,0.0,6.0,4.0,2023-05-05T17:45:00.000Z,40.64422070428011,-8.6409663038063,
121,400.0,395.0,76.0,0.0,6.0,4.0,2023-05-05T18:00:00.000Z,40.64422070428011,-8.6409663038063,
122,401.0,396.0,76.0,0.0,6.0,4.0,2023-05-05T18:15:00.000Z,40.64422070428011,-8.6409663038063,
123,405.0,401.0,77.0,0.0,6.0,4.0,2023-05-05T18:30:00.000Z,40.64422070428011,-8.6409663038063,
124,413.0,399.0,77.0,0.0,6.0,4.0,2023-05-05T19:00:00.000Z,40.64422070428011,-8.6409663038063,
125,416.0,400.0,77.0,0.0,4.0,2.0,2023-05-05T19:15:00.000Z,40.64422070428011,-8.6409663038063,
126,415.0,415.0,78.0,0.0,4.0,2.0,2023-05-05T19:30:00.000Z,40.64422070428011,-8.6409663038063,
127,415.0,420.0,78.0,0.0,4.0,2.0,2023-05-05T19:45:00.000Z,40.64422070428011,-8.6409663038063,
128,415.0,415.0,78.0,0.0,4.0,2.0,2023-05-05T20:00:00.000Z,40.64422070428011,-8.6409663038063,
129,417.0,424.0,79.0,0.0,4.0,2.0,2023-05-05T20:15:00.000Z,40.64422070428011,-8.6409663038063,
130,416.0,416.0,79.0,0.0,4.0,2.0,2023-05-05T20:30:00.000Z,40.64422070428011,-8.6409663038063,
131,416.0,412.0,78.0,0.0,4.0,2.0,2023-05-05T20:45:00.000Z,40.64422070428011,-8.6409663038063,
132,417.0,411.0,78.0,0.0,4.0,2.0,2023-05-05T21:00:00.000Z,40.64422070428011,-8.6409663038063,
133,414.0,425.0,78.0,0.0,5.0,3.0,2023-05-05T21:15:00.000Z,40.64422070428011,-8.6409663038063,
134,419.0,416.0,78.0,0.0,4.0,2.0,2023-05-05T21:30:00.000Z,40.64422070428011,-8.6409663038063,
135,419.0,419.0,78.0,0.0,5.0,3.0,2023-05-05T21:45:00.000Z,40.64422070428011,-8.6409663038063,
136,417.0,412.0,77.0,0.0,5.0,3.0,2023-05-05T22:00:00.000Z,40.64422070428011,-8.6409663038063,
137,422.0,419.0,78.0,0.0,4.0,2.0,2023-05-05T22:15:00.000Z,40.64422070428011,-8.6409663038063,
138,427.0,425.0,79.0,0.0,4.0,2.0,2023-05-05T22:30:00.000Z,40.64422070428011,-8.6409663038063,
139,437.0,431.0,77.0,0.0,4.0,2.0,2023-05-05T22:45:00.000Z,40.64422070428011,-8.6409663038063,
140,439.0,449.0,79.0,0.0,5.0,3.0,2023-05-05T23:00:00.000Z,40.64422070428011,-8.6409663038063,
141,437.0,448.0,77.0,0.0,5.0,3.0,2023-05-05T23:15:00.000Z,40.64422070428011,-8.6409663038063,
142,436.0,433.0,77.0,0.0,4.0,2.0,2023-05-05T23:30:00.000Z,40.64422070428011,-8.6409663038063,
143,433.0,427.0,78.0,0.0,4.0,2.0,2023-05-05T23:45:00.000Z,40.64422070428011,-8.6409663038063,
144,432.0,429.0,77.0,0.0,5.0,3.0,2023-05-06T00:00:00.000Z,40.64422070428011,-8.6409663038063,
145,434.0,419.0,78.0,0.0,4.0,2.0,2023-05-06T00:15:00.000Z,40.64422070428011,-8.6409663038063,
146,437.0,438.0,78.0,0.0,5.0,3.0,2023-05-06T00:30:00.000Z,40.64422070428011,-8.6409663038063,
147,442.0,431.0,77.0,0.0,5.0,3.0,2023-05-06T00:45:00.000Z,40.64422070428011,-8.6409663038063,
148,444.0,432.0,78.0,0.0,5.0,3.0,2023-05-06T01:00:00.000Z,40.64422070428011,-8.6409663038063,
149,448.0,431.0,77.0,0.0,5.0,3.0,2023-05-06T01:15:00.000Z,40.64422070428011,-8.6409663038063,
150,445.0,431.0,77.0,0.0,5.0,3.0,2023-05-06T01:30:00.000Z,40.64422070428011,-8.6409663038063,
151,444.0,424.0,77.0,0.0,5.0,3.0,2023-05-06T01:45:00.000Z,40.64422070428011,-8.6409663038063,
152,443.0,422.0,77.0,0.0,5.0,3.0,2023-05-06T02:00:00.000Z,40.64422070428011,-8.6409663038063,
153,445.0,416.0,77.0,0.0,5.0,3.0,2023-05-06T02:15:00.000Z,40.64422070428011,-8.6409663038063,
154,444.0,425.0,77.0,0.0,5.0,3.0,2023-05-06T02:30:00.000Z,40.64422070428011,-8.6409663038063,
155,445.0,427.0,77.0,0.0,5.0,3.0,2023-05-06T02:45:00.000Z,40.64422070428011,-8.6409663038063,
156,447.0,431.0,77.0,0.0,5.0,3.0,2023-05-06T03:00:00.000Z,40.64422070428011,-8.6409663038063,
157,445.0,424.0,77.0,0.0,5.0,3.0,2023-05-06T03:15:00.000Z,40.64422070428011,-8.6409663038063,
158,445.0,427.0,77.0,0.0,5.0,3.0,2023-05-06T03:30:00.000Z,40.64422070428011,-8.6409663038063,
159,443.0,419.0,76.0,0.0,5.0,3.0,2023-05-06T03:45:00.000Z,40.64422070428011,-8.6409663038063,
160,443.0,427.0,77.0,0.0,5.0,3.0,2023-05-06T04:00:00.000Z,40.64422070428011,-8.6409663038063,
161,442.0,414.0,76.0,0.0,5.0,3.0,2023-05-06T04:15:00.000Z,40.64422070428011,-8.6409663038063,
162,440.0,419.0,77.0,0.0,5.0,3.0,2023-05-06T04:30:00.000Z,40.64422070428011,-8.6409663038063,
163,441.0,414.0,76.0,0.0,5.0,3.0,2023-05-06T04:45:00.000Z,40.64422070428011,-8.6409663038063,
164,439.0,414.0,77.0,0.0,5.0,3.0,2023-05-06T05:00:00.000Z,40.64422070428011,-8.6409663038063,
165,438.0,410.0,76.0,0.0,5.0,3.0,2023-05-06T05:15:00.000Z,40.64422070428011,-8.6409663038063,
166,437.0,418.0,76.0,0.0,5.0,3.0,2023-05-06T05:30:00.000Z,40.64422070428011,-8.6409663038063,
167,440.0,411.0,78.0,0.0,5.0,3.0,2023-05-06T05:45:00.000Z,40.64422070428011,-8.6409663038063,
168,441.0,412.0,76.0,0.0,5.0,3.0,2023-05-06T06:00:00.000Z,40.64422070428011,-8.6409663038063,
169,442.0,413.0,77.0,0.0,5.0,3.0,2023-05-06T06:15:00.000Z,40.64422070428011,-8.6409663038063,
170,442.0,413.0,77.0,0.0,5.0,3.0,2023-05-06T06:15:00.000Z,40.64422070428011,-8.6409663038063,
171,442.0,409.0,77.0,0.0,5.0,3.0,2023-05-06T06:30:00.000Z,40.64422070428011,-8.6409663038063,
172,441.0,412.0,78.0,0.0,5.0,3.0,2023-05-06T06:45:00.000Z,40.64422070428011,-8.6409663038063,
173,440.0,407.0,76.0,0.0,5.0,3.0,2023-05-06T07:00:00.000Z,40.64422070428011,-8.6409663038063,
174,433.0,426.0,78.0,0.0,5.0,3.0,2023-05-06T07:15:00.000Z,40.64422070428011,-8.6409663038063,
175,433.0,414.0,76.0,0.0,5.0,3.0,2023-05-06T07:30:00.000Z,40.64422070428011,-8.6409663038063,
176,434.0,429.0,78.0,0.0,5.0,3.0,2023-05-06T07:45:00.000Z,40.64422070428011,-8.6409663038063,
177,432.0,415.0,75.0,0.0,5.0,3.0,2023-05-06T08:00:00.000Z,40.64422070428011,-8.6409663038063,
178,432.0,420.0,77.0,0.0,4.0,2.0,2023-05-06T08:15:00.000Z,40.64422070428011,-8.6409663038063,
179,433.0,424.0,77.0,0.0,4.0,2.0,2023-05-06T08:30:00.000Z,40.64422070428011,-8.6409663038063,
180,430.0,417.0,75.0,0.0,4.0,2.0,2023-05-06T08:45:00.000Z,40.64422070428011,-8.6409663038063,
181,429.0,410.0,76.0,0.0,4.0,2.0,2023-05-06T09:00:00.000Z,40.64422070428011,-8.6409663038063,
182,429.0,410.0,76.0,0.0,4.0,2.0,2023-05-06T09:00:00.000Z,40.64422070428011,-8.6409663038063,
183,425.0,400.0,75.0,0.0,4.0,2.0,2023-05-06T09:15:00.000Z,40.64422070428011,-8.6409663038063,
184,424.0,401.0,75.0,0.0,4.0,2.0,2023-05-06T09:30:00.000Z,40.64422070428011,-8.6409663038063,
185,418.0,401.0,76.0,0.0,4.0,2.0,2023-05-06T09:45:00.000Z,40.64422070428011,-8.6409663038063,
186,412.0,397.0,76.0,0.0,4.0,2.0,2023-05-06T10:00:00.000Z,40.64422070428011,-8.6409663038063,
187,412.0,393.0,73.0,0.0,4.0,2.0,2023-05-06T10:15:00.000Z,40.64422070428011,-8.6409663038063,
188,408.0,394.0,76.0,0.0,4.0,2.0,2023-05-06T10:30:00.000Z,40.64422070428011,-8.6409663038063,
189,405.0,393.0,74.0,0.0,4.0,2.0,2023-05-06T10:45:00.000Z,40.64422070428011,-8.6409663038063,
190,405.0,389.0,76.0,0.0,4.0,2.0,2023-05-06T11:00:00.000Z,40.64422070428011,-8.6409663038063,
191,402.0,391.0,77.0,0.0,5.0,3.0,2023-05-06T11:15:00.000Z,40.64422070428011,-8.6409663038063,
192,403.0,388.0,74.0,0.0,6.0,4.0,2023-05-06T11:30:00.000Z,40.64422070428011,-8.6409663038063,
193,401.0,390.0,75.0,0.0,6.0,4.0,2023-05-06T11:45:00.000Z,40.64422070428011,-8.6409663038063,
194,402.0,393.0,75.0,0.0,6.0,4.0,2023-05-06T12:00:00.000Z,40.64422070428011,-8.6409663038063,
195,403.0,398.0,75.0,0.0,6.0,4.0,2023-05-06T12:15:00.000Z,40.64422070428011,-8.6409663038063,
196,400.0,405.0,77.0,0.0,6.0,4.0,2023-05-06T12:30:00.000Z,40.64422070428011,-8.6409663038063,
197,399.0,399.0,76.0,0.0,6.0,4.0,2023-05-06T12:45:00.000Z,40.64422070428011,-8.6409663038063,
198,402.0,397.0,76.0,0.0,6.0,4.0,2023-05-06T13:00:00.000Z,40.64422070428011,-8.6409663038063,
199,398.0,395.0,76.0,0.0,6.0,4.0,2023-05-06T13:15:00.000Z,40.64422070428011,-8.6409663038063,
200,397.0,392.0,76.0,0.0,6.0,4.0,2023-05-06T13:30:00.000Z,40.64422070428011,-8.6409663038063,
201,398.0,394.0,76.0,0.0,6.0,4.0,2023-05-06T13:45:00.000Z,40.64422070428011,-8.6409663038063,
202,397.0,394.0,77.0,0.0,6.0,4.0,2023-05-06T14:00:00.000Z,40.64422070428011,-8.6409663038063,
203,399.0,396.0,77.0,0.0,6.0,4.0,2023-05-06T14:15:00.000Z,40.64422070428011,-8.6409663038063,
204,398.0,394.0,77.0,0.0,6.0,4.0,2023-05-06T14:30:00.000Z,40.64422070428011,-8.6409663038063,
205,397.0,396.0,77.0,0.0,6.0,4.0,2023-05-06T14:45:00.000Z,40.64422070428011,-8.6409663038063,
206,399.0,392.0,77.0,0.0,6.0,4.0,2023-05-06T15:00:00.000Z,40.64422070428011,-8.6409663038063,
207,396.0,395.0,77.0,0.0,6.0,4.0,2023-05-06T15:15:00.000Z,40.64422070428011,-8.6409663038063,
208,397.0,401.0,77.0,0.0,6.0,4.0,2023-05-06T15:30:00.000Z,40.64422070428011,-8.6409663038063,
209,399.0,401.0,77.0,0.0,6.0,4.0,2023-05-06T15:45:00.000Z,40.64422070428011,-8.6409663038063,
210,398.0,396.0,77.0,0.0,6.0,4.0,2023-05-06T16:00:00.000Z,40.64422070428011,-8.6409663038063,
211,398.0,396.0,77.0,0.0,6.0,4.0,2023-05-06T16:00:00.000Z,40.64422070428011,-8.6409663038063,
212,397.0,394.0,77.0,0.0,6.0,4.0,2023-05-06T16:15:00.000Z,40.64422070428011,-8.6409663038063,
213,399.0,394.0,77.0,0.0,6.0,4.0,2023-05-06T16:30:00.000Z,40.64422070428011,-8.6409663038063,
214,399.0,391.0,77.0,0.0,6.0,4.0,2023-05-06T16:45:00.000Z,40.64422070428011,-8.6409663038063,
215,399.0,392.0,77.0,0.0,6.0,4.0,2023-05-06T17:00:00.000Z,40.64422070428011,-8.6409663038063,
216,399.0,392.0,77.0,0.0,6.0,4.0,2023-05-06T17:00:00.000Z,40.64422070428011,-8.6409663038063,
217,399.0,391.0,76.0,0.0,6.0,4.0,2023-05-06T17:15:00.000Z,40.64422070428011,-8.6409663038063,
218,398.0,389.0,76.0,0.0,6.0,4.0,2023-05-06T17:30:00.000Z,40.64422070428011,-8.6409663038063,
219,397.0,391.0,78.0,0.0,6.0,4.0,2023-05-06T17:45:00.000Z,40.64422070428011,-8.6409663038063,
220,395.0,389.0,77.0,0.0,6.0,4.0,2023-05-06T18:00:00.000Z,40.64422070428011,-8.6409663038063,
221,394.0,387.0,77.0,0.0,6.0,4.0,2023-05-06T18:15:00.000Z,40.64422070428011,-8.6409663038063,
222,396.0,388.0,77.0,0.0,6.0,4.0,2023-05-06T18:30:00.000Z,40.64422070428011,-8.6409663038063,
223,397.0,390.0,77.0,0.0,6.0,4.0,2023-05-06T18:45:00.000Z,40.64422070428011,-8.6409663038063,
224,402.0,393.0,79.0,0.0,6.0,4.0,2023-05-06T19:00:00.000Z,40.64422070428011,-8.6409663038063,
225,404.0,389.0,77.0,0.0,6.0,4.0,2023-05-06T19:15:00.000Z,40.64422070428011,-8.6409663038063,
226,406.0,388.0,77.0,0.0,4.0,2.0,2023-05-06T19:30:00.000Z,40.64422070428011,-8.6409663038063,
