carbon_dioxide (ppm);carbon_monoxide (ug/m3);nitrogen_dioxide (ug/m3);ozone (ug/m3);pm_10 (ug/m3);pm_2_5 (ug/m3);timestamp;latitude;longitude;device name
415;182;35;73;18;11;2023-03-08T15:15:00.000Z;40.6350256826218;-8.657213430790456;5eb030ac1198200011f688af_monitar
416;182;36;72;11;7;2023-03-08T15:30:00.000Z;;;
415;184;36;73;18;11;2023-03-08T15:45:00.000Z;;;
414;185;34;74;15;10;2023-03-08T16:00:00.000Z;;;
416;189;35;74;13;8;2023-03-08T16:15:00.000Z;;;
417;186;33;75;15;9;2023-03-08T16:30:00.000Z;;;
415;182;35;73;18;11;2023-03-08T15:15:00.000Z;;;
416;182;36;72;11;7;2023-03-08T15:30:00.000Z;;;
415;184;36;73;18;11;2023-03-08T15:45:00.000Z;;;
414;185;34;74;15;10;2023-03-08T16:00:00.000Z;;;
416;189;35;74;13;8;2023-03-08T16:15:00.000Z;;;
398;192;28;100;3;1;2023-03-21T13:00:00.000Z;;;
398;192;28;100;3;1;2023-03-21T13:15:00.000Z;;;
398;183;28;100;3;1;2023-03-21T13:30:00.000Z;;;
397;185;28;99;3;1;2023-03-21T13:45:00.000Z;;;
399;179;25;100;3;1;2023-03-21T14:00:00.000Z;;;
400;177;27;100;3;1;2023-03-21T14:15:00.000Z;;;
400;183;28;100;3;1;2023-03-21T14:30:00.000Z;;;
397;202;26;101;3;1;2023-03-21T14:45:00.000Z;;;
403;210;25;102;3;1;2023-03-21T15:00:00.000Z;;;
402;217;29;102;3;2;2023-03-21T15:15:00.000Z;;;
405;269;30;103;4;2;2023-03-21T15:30:00.000Z;;;
405;202;27;104;4;2;2023-03-21T15:45:00.000Z;;;
405;195;27;104;5;2;2023-03-21T16:00:00.000Z;;;
404;210;28;104;5;2;2023-03-21T16:15:00.000Z;;;
404;193;26;105;5;2;2023-03-21T16:30:00.000Z;;;
403;197;24;104;5;2;2023-03-21T16:45:00.000Z;;;
403;192;25;104;5;2;2023-03-21T17:00:00.000Z;;;
406;221;26;104;5;2;2023-03-21T17:15:00.000Z;;;
406;238;27;105;6;3;2023-03-21T17:30:00.000Z;;;
407;220;25;106;6;3;2023-03-21T17:45:00.000Z;;;
405;213;26;106;6;3;2023-03-21T18:00:00.000Z;;;
407;208;27;104;6;3;2023-03-21T18:15:00.000Z;;;
409;207;28;106;7;4;2023-03-21T18:30:00.000Z;;;
408;212;27;106;7;4;2023-03-21T18:45:00.000Z;;;
410;221;29;105;9;4;2023-03-21T19:00:00.000Z;;;
411;223;29;103;8;4;2023-03-21T19:15:00.000Z;;;
409;215;29;102;8;4;2023-03-21T19:30:00.000Z;;;
412;223;31;101;10;5;2023-03-21T19:45:00.000Z;;;
411;217;30;101;9;4;2023-03-21T20:00:00.000Z;;;
412;204;29;100;10;5;2023-03-21T20:15:00.000Z;;;
414;202;30;96;12;6;2023-03-21T20:30:00.000Z;;;
413;218;28;94;12;6;2023-03-21T20:45:00.000Z;;;
413;218;28;94;12;6;2023-03-21T20:45:00.000Z;;;
414;217;26;96;13;7;2023-03-21T21:00:00.000Z;;;
415;240;26;94;14;8;2023-03-21T21:15:00.000Z;;;
420;286;29;88;16;9;2023-03-21T21:30:00.000Z;;;
425;300;30;82;23;14;2023-03-21T21:45:00.000Z;;;
427;353;32;76;25;15;2023-03-21T22:00:00.000Z;;;
424;352;31;73;23;14;2023-03-21T22:15:00.000Z;;;
428;379;22;72;26;16;2023-03-21T22:30:00.000Z;;;
428;348;15;76;26;16;2023-03-21T22:45:00.000Z;;;
431;353;12;73;30;19;2023-03-21T23:00:00.000Z;;;
434;400;18;72;24;15;2023-03-21T23:15:00.000Z;;;
444;465;27;60;26;16;2023-03-21T23:30:00.000Z;;;
444;491;25;61;28;17;2023-03-21T23:45:00.000Z;;;
439;472;22;69;29;18;2023-03-22T00:00:00.000Z;;;
449;458;18;65;28;18;2023-03-22T00:15:00.000Z;;;
450;426;19;65;27;17;2023-03-22T00:30:00.000Z;;;
453;471;22;61;29;18;2023-03-22T00:45:00.000Z;;;
458;496;25;55;33;20;2023-03-22T01:00:00.000Z;;;
455;546;26;55;34;21;2023-03-22T01:15:00.000Z;;;
451;481;21;62;33;21;2023-03-22T01:30:00.000Z;;;
444;425;20;66;34;22;2023-03-22T01:45:00.000Z;;;
444;402;18;66;34;22;2023-03-22T02:00:00.000Z;;;
436;358;15;66;31;20;2023-03-22T02:15:00.000Z;;;
438;345;11;66;28;18;2023-03-22T02:30:00.000Z;;;
440;329;4;67;26;17;2023-03-22T02:45:00.000Z;;;
433;321;8;65;26;17;2023-03-22T03:00:00.000Z;;;
434;324;6;69;26;17;2023-03-22T03:15:00.000Z;;;
429;321;11;71;30;19;2023-03-22T03:30:00.000Z;;;
429;328;14;72;31;19;2023-03-22T03:45:00.000Z;;;
432;309;9;76;27;17;2023-03-22T04:00:00.000Z;;;
432;285;9;78;23;14;2023-03-22T04:15:00.000Z;;;
432;279;17;70;22;13;2023-03-22T04:30:00.000Z;;;
438;280;8;75;22;13;2023-03-22T04:45:00.000Z;;;
434;282;14;72;23;14;2023-03-22T05:00:00.000Z;;;
445;298;10;70;25;15;2023-03-22T05:15:00.000Z;;;
446;279;1;70;20;12;2023-03-22T05:30:00.000Z;;;
434;257;13;67;18;11;2023-03-22T05:45:00.000Z;;;
439;244;8;74;18;11;2023-03-22T06:00:00.000Z;;;
438;232;7;76;18;11;2023-03-22T06:15:00.000Z;;;
435;240;15;69;19;11;2023-03-22T06:30:00.000Z;;;
435;230;6;76;20;12;2023-03-22T06:45:00.000Z;;;
429;231;14;70;25;14;2023-03-22T07:00:00.000Z;;;
434;239;10;73;24;14;2023-03-22T07:15:00.000Z;;;
442;261;13;69;18;11;2023-03-22T07:30:00.000Z;;;
441;282;18;66;18;10;2023-03-22T07:45:00.000Z;;;
439;259;17;69;14;8;2023-03-22T08:00:00.000Z;;;
435;244;17;72;12;7;2023-03-22T08:15:00.000Z;;;
432;243;20;75;12;7;2023-03-22T08:30:00.000Z;;;
427;267;25;72;13;7;2023-03-22T08:45:00.000Z;;;
424;256;25;74;14;8;2023-03-22T09:00:00.000Z;;;
415;250;22;78;14;8;2023-03-22T09:15:00.000Z;;;
406;234;21;85;11;6;2023-03-22T09:30:00.000Z;;;
400;246;24;88;11;6;2023-03-22T09:45:00.000Z;;;
396;240;21;93;11;6;2023-03-22T10:00:00.000Z;;;
400;231;24;94;12;6;2023-03-22T10:15:00.000Z;;;
400;212;19;100;11;6;2023-03-22T10:30:00.000Z;;;
400;208;23;101;13;7;2023-03-22T10:45:00.000Z;;;
399;209;21;101;12;7;2023-03-22T11:00:00.000Z;;;
398;214;23;102;11;6;2023-03-22T11:15:00.000Z;;;
397;211;25;101;11;6;2023-03-22T11:30:00.000Z;;;
396;206;22;103;10;6;2023-03-22T11:45:00.000Z;;;
394;200;21;104;9;5;2023-03-22T12:00:00.000Z;;;
393;191;25;107;8;4;2023-03-22T12:15:00.000Z;;;
394;190;26;107;8;4;2023-03-22T12:30:00.000Z;;;
394;190;23;108;7;4;2023-03-22T12:45:00.000Z;;;
395;181;23;108;7;3;2023-03-22T13:00:00.000Z;;;
394;178;24;106;7;3;2023-03-22T13:15:00.000Z;;;
395;181;22;107;7;3;2023-03-22T13:30:00.000Z;;;
395;179;25;105;7;3;2023-03-22T13:45:00.000Z;;;
399;177;26;105;7;3;2023-03-22T14:00:00.000Z;;;
399;181;30;105;7;3;2023-03-22T14:15:00.000Z;;;
397;186;25;105;7;3;2023-03-22T14:30:00.000Z;;;
398;177;26;106;7;3;2023-03-22T14:45:00.000Z;;;
400;181;27;106;8;4;2023-03-22T15:00:00.000Z;;;
396;177;29;107;8;4;2023-03-22T15:15:00.000Z;;;
396;180;28;106;7;3;2023-03-22T15:30:00.000Z;;;
395;192;24;107;8;4;2023-03-22T15:45:00.000Z;;;
397;180;26;106;7;3;2023-03-22T16:00:00.000Z;;;
393;186;29;106;7;4;2023-03-22T16:15:00.000Z;;;
391;189;29;106;7;3;2023-03-22T16:30:00.000Z;;;
393;190;27;106;7;3;2023-03-22T16:45:00.000Z;;;
394;192;27;106;8;4;2023-03-22T17:00:00.000Z;;;
397;200;28;105;7;3;2023-03-22T17:15:00.000Z;;;
398;198;28;104;7;3;2023-03-22T17:30:00.000Z;;;
400;199;29;104;8;4;2023-03-22T17:45:00.000Z;;;
403;197;28;105;7;3;2023-03-22T18:00:00.000Z;;;
402;201;28;104;8;4;2023-03-22T18:15:00.000Z;;;
403;198;29;104;8;4;2023-03-22T18:30:00.000Z;;;
402;204;28;103;8;4;2023-03-22T18:45:00.000Z;;;
402;203;28;103;8;4;2023-03-22T19:00:00.000Z;;;
403;229;26;101;9;4;2023-03-22T19:15:00.000Z;;;
406;246;26;97;9;5;2023-03-22T19:30:00.000Z;;;
409;261;28;94;10;5;2023-03-22T19:45:00.000Z;;;
414;320;40;75;13;7;2023-03-22T20:00:00.000Z;;;
417;355;39;75;15;8;2023-03-22T20:15:00.000Z;;;
417;330;37;80;17;9;2023-03-22T20:30:00.000Z;;;
417;313;30;84;17;10;2023-03-22T21:00:00.000Z;;;
419;335;27;83;20;12;2023-03-22T21:15:00.000Z;;;
426;366;32;76;24;14;2023-03-22T21:30:00.000Z;;;
423;385;32;76;29;18;2023-03-22T21:45:00.000Z;;;
423;405;37;71;22;12;2023-03-22T22:00:00.000Z;;;
422;367;31;79;22;13;2023-03-22T22:15:00.000Z;;;
423;359;31;79;18;11;2023-03-22T22:30:00.000Z;;;
424;343;32;77;19;11;2023-03-22T22:45:00.000Z;;;
425;354;32;76;22;13;2023-03-22T23:00:00.000Z;;;
425;380;30;75;25;15;2023-03-22T23:15:00.000Z;;;
426;397;29;75;24;15;2023-03-22T23:30:00.000Z;;;
429;415;32;71;26;16;2023-03-22T23:45:00.000Z;;;
428;405;29;73;28;17;2023-03-23T00:00:00.000Z;;;
429;437;27;75;29;18;2023-03-23T00:15:00.000Z;;;
430;424;24;75;34;21;2023-03-23T00:30:00.000Z;;;
430;441;23;75;34;21;2023-03-23T00:45:00.000Z;;;
427;398;22;78;27;17;2023-03-23T01:00:00.000Z;;;
427;375;22;79;25;15;2023-03-23T01:15:00.000Z;;;
427;362;21;80;25;15;2023-03-23T01:30:00.000Z;;;
429;369;21;78;27;16;2023-03-23T01:45:00.000Z;;;
430;381;20;78;26;15;2023-03-23T02:00:00.000Z;;;
428;367;21;78;23;14;2023-03-23T02:15:00.000Z;;;
426;338;21;79;22;13;2023-03-23T02:30:00.000Z;;;
427;316;21;80;21;12;2023-03-23T02:45:00.000Z;;;
425;301;21;81;19;11;2023-03-23T03:00:00.000Z;;;
428;297;21;81;20;11;2023-03-23T03:15:00.000Z;;;
427;300;21;79;20;11;2023-03-23T03:30:00.000Z;;;
425;284;21;81;17;10;2023-03-23T03:45:00.000Z;;;
423;259;21;84;16;9;2023-03-23T04:00:00.000Z;;;
422;259;24;82;15;8;2023-03-23T04:15:00.000Z;;;
427;296;21;81;16;9;2023-03-23T04:30:00.000Z;;;
430;297;18;83;17;10;2023-03-23T04:45:00.000Z;;;
435;301;20;78;19;11;2023-03-23T05:00:00.000Z;;;
432;271;20;78;16;10;2023-03-23T05:15:00.000Z;;;
427;242;22;83;15;9;2023-03-23T05:30:00.000Z;;;
426;236;23;83;13;7;2023-03-23T05:45:00.000Z;;;
422;218;24;87;13;7;2023-03-23T06:00:00.000Z;;;
424;256;25;83;16;9;2023-03-23T06:15:00.000Z;;;
427;247;23;80;17;9;2023-03-23T06:30:00.000Z;;;
426;248;23;79;12;7;2023-03-23T06:45:00.000Z;;;
426;244;26;78;14;8;2023-03-23T07:00:00.000Z;;;
427;268;28;75;16;9;2023-03-23T07:15:00.000Z;;;
423;267;26;76;14;8;2023-03-23T07:30:00.000Z;;;
421;238;25;79;12;7;2023-03-23T07:45:00.000Z;;;
422;244;28;77;12;7;2023-03-23T08:00:00.000Z;;;
420;249;28;76;13;7;2023-03-23T08:15:00.000Z;;;
424;273;30;73;15;8;2023-03-23T08:30:00.000Z;;;
424;301;33;67;15;9;2023-03-23T08:45:00.000Z;;;
421;307;30;69;15;8;2023-03-23T09:00:00.000Z;;;
416;294;28;71;14;8;2023-03-23T09:15:00.000Z;;;
412;265;25;75;13;7;2023-03-23T09:30:00.000Z;;;
407;280;23;79;13;7;2023-03-23T09:45:00.000Z;;;
402;252;25;80;10;6;2023-03-23T10:00:00.000Z;;;
395;209;24;87;8;4;2023-03-23T10:15:00.000Z;;;
399;210;22;90;7;4;2023-03-23T10:30:00.000Z;;;
401;209;23;92;8;4;2023-03-23T10:45:00.000Z;;;
404;208;23;93;8;4;2023-03-23T11:00:00.000Z;;;
405;225;25;92;8;4;2023-03-23T11:15:00.000Z;;;
403;215;25;94;9;5;2023-03-23T11:30:00.000Z;;;
401;212;24;94;10;5;2023-03-23T11:45:00.000Z;;;
397;211;23;94;9;5;2023-03-23T12:00:00.000Z;;;
397;206;24;94;9;5;2023-03-23T12:15:00.000Z;;;
393;207;23;96;7;3;2023-03-23T12:30:00.000Z;;;
391;227;21;98;7;4;2023-03-23T12:45:00.000Z;;;
399;214;23;98;6;3;2023-03-23T13:00:00.000Z;;;
397;203;28;98;6;3;2023-03-23T13:15:00.000Z;;;
396;205;33;100;6;3;2023-03-23T13:30:00.000Z;;;
398;212;36;100;7;3;2023-03-23T13:45:00.000Z;;;
402;216;38;98;10;5;2023-03-23T14:00:00.000Z;;;
402;215;30;100;7;3;2023-03-23T14:15:00.000Z;;;
395;193;29;101;6;3;2023-03-23T14:30:00.000Z;;;
397;198;28;99;6;3;2023-03-23T14:45:00.000Z;;;
399;197;28;100;8;4;2023-03-23T15:00:00.000Z;;;
396;202;31;101;9;5;2023-03-23T15:15:00.000Z;;;
396;202;31;101;9;5;2023-03-23T15:15:00.000Z;;;
399;199;32;103;8;4;2023-03-23T15:30:00.000Z;;;
396;202;31;102;6;3;2023-03-23T15:45:00.000Z;;;
394;202;29;101;7;3;2023-03-23T16:00:00.000Z;;;
397;206;29;100;6;3;2023-03-23T16:15:00.000Z;;;
399;203;29;97;5;2;2023-03-23T16:30:00.000Z;;;
397;206;28;97;6;3;2023-03-23T16:45:00.000Z;;;
397;229;30;95;7;4;2023-03-23T17:00:00.000Z;;;
395;236;23;96;9;4;2023-03-23T17:15:00.000Z;;;
396;206;21;97;11;6;2023-03-23T17:30:00.000Z;;;
400;194;27;99;11;5;2023-03-23T17:45:00.000Z;;;
400;194;27;99;11;5;2023-03-23T17:45:00.000Z;;;
403;216;27;97;10;5;2023-03-23T18:00:00.000Z;;;
404;209;26;96;10;5;2023-03-23T18:15:00.000Z;;;
406;222;26;94;11;6;2023-03-23T18:30:00.000Z;;;
406;214;26;94;9;5;2023-03-23T18:45:00.000Z;;;
408;222;25;94;9;5;2023-03-23T19:00:00.000Z;;;
407;216;24;96;7;4;2023-03-23T19:15:00.000Z;;;
406;208;23;97;8;4;2023-03-23T19:30:00.000Z;;;
407;226;24;96;8;4;2023-03-23T19:45:00.000Z;;;
417;343;35;81;18;10;2023-03-22T20:45:00.000Z;;;
409;240;30;95;8;4;2023-03-23T20:00:00.000Z;;;
409;232;29;96;8;4;2023-03-23T20:15:00.000Z;;;
410;237;28;96;8;5;2023-03-23T20:30:00.000Z;;;
410;237;29;94;8;5;2023-03-23T20:45:00.000Z;;;
409;233;29;93;8;5;2023-03-23T21:00:00.000Z;;;
413;253;30;90;9;5;2023-03-23T21:15:00.000Z;;;
412;251;29;89;10;5;2023-03-23T21:30:00.000Z;;;
413;252;29;90;10;5;2023-03-23T21:45:00.000Z;;;
413;245;30;89;9;5;2023-03-23T22:00:00.000Z;;;
412;240;30;89;9;5;2023-03-23T22:15:00.000Z;;;
413;251;31;87;10;6;2023-03-23T22:30:00.000Z;;;
411;237;32;87;12;7;2023-03-23T22:45:00.000Z;;;
409;214;33;89;15;8;2023-03-23T23:00:00.000Z;;;
407;212;33;88;16;9;2023-03-23T23:15:00.000Z;;;
406;211;32;88;16;9;2023-03-23T23:30:00.000Z;;;
405;215;32;88;15;8;2023-03-23T23:45:00.000Z;;;
406;220;31;87;15;8;2023-03-24T00:00:00.000Z;;;
405;214;30;86;14;8;2023-03-24T00:15:00.000Z;;;
405;213;29;85;15;8;2023-03-24T00:30:00.000Z;;;
406;224;28;83;15;8;2023-03-24T00:45:00.000Z;;;
406;212;29;83;15;8;2023-03-24T01:00:00.000Z;;;
406;214;28;84;16;9;2023-03-24T01:15:00.000Z;;;
405;206;28;85;17;9;2023-03-24T01:30:00.000Z;;;
404;204;28;86;19;10;2023-03-24T01:45:00.000Z;;;
404;199;29;86;18;10;2023-03-24T02:00:00.000Z;;;
405;200;27;87;18;10;2023-03-24T02:15:00.000Z;;;
404;198;27;85;15;8;2023-03-24T02:30:00.000Z;;;
403;196;25;84;13;7;2023-03-24T02:45:00.000Z;;;
403;187;23;84;13;7;2023-03-24T03:00:00.000Z;;;
402;184;23;83;13;7;2023-03-24T03:15:00.000Z;;;
402;184;22;83;13;7;2023-03-24T03:30:00.000Z;;;
402;184;21;82;13;7;2023-03-24T03:45:00.000Z;;;
403;182;22;81;13;7;2023-03-24T04:00:00.000Z;;;
404;182;23;83;14;8;2023-03-24T04:15:00.000Z;;;
403;184;24;83;16;9;2023-03-24T04:30:00.000Z;;;
403;186;23;84;15;9;2023-03-24T04:45:00.000Z;;;
403;186;24;83;15;9;2023-03-24T05:00:00.000Z;;;
403;184;24;83;16;9;2023-03-24T05:15:00.000Z;;;
406;191;19;92;3;2;2023-03-24T05:30:00.000Z;;;
408;190;15;101;3;2;2023-03-24T05:45:00.000Z;;;
409;188;17;101;3;2;2023-03-24T06:00:00.000Z;;;
407;188;20;100;3;2;2023-03-24T06:15:00.000Z;;;
409;189;21;99;3;2;2023-03-24T06:30:00.000Z;;;
408;186;18;101;3;2;2023-03-24T06:45:00.000Z;;;
408;187;20;99;4;2;2023-03-24T07:00:00.000Z;;;
408;195;20;99;4;2;2023-03-24T07:15:00.000Z;;;
410;193;23;96;3;2;2023-03-24T07:30:00.000Z;;;
411;213;26;92;4;2;2023-03-24T07:45:00.000Z;;;
412;213;24;93;4;2;2023-03-24T08:00:00.000Z;;;
412;206;26;92;4;2;2023-03-24T08:15:00.000Z;;;
413;211;26;93;5;3;2023-03-24T08:30:00.000Z;;;
412;208;29;94;6;3;2023-03-24T08:45:00.000Z;;;
407;218;32;91;8;4;2023-03-24T09:00:00.000Z;;;
407;218;32;91;8;4;2023-03-24T09:00:00.000Z;;;
404;223;34;90;8;4;2023-03-24T09:15:00.000Z;;;
405;228;24;93;11;6;2023-03-24T09:30:00.000Z;;;
405;228;24;93;11;6;2023-03-24T09:30:00.000Z;;;
409;220;25;100;11;6;2023-03-24T09:45:00.000Z;;;
407;218;27;100;12;6;2023-03-24T10:00:00.000Z;;;
401;216;23;101;13;7;2023-03-24T10:15:00.000Z;;;
398;202;18;103;14;7;2023-03-24T10:30:00.000Z;;;
398;198;17;105;15;8;2023-03-24T10:45:00.000Z;;;
399;207;21;102;14;7;2023-03-24T11:00:00.000Z;;;
402;198;13;102;13;7;2023-03-24T11:15:00.000Z;;;
400;187;13;106;14;7;2023-03-24T11:30:00.000Z;;;
400;186;13;105;14;7;2023-03-24T11:45:00.000Z;;;
399;187;15;104;13;7;2023-03-24T12:00:00.000Z;;;
399;187;15;104;13;7;2023-03-24T12:00:00.000Z;;;
399;195;16;104;15;7;2023-03-24T12:15:00.000Z;;;
400;200;13;105;15;7;2023-03-24T12:30:00.000Z;;;
398;189;13;104;14;7;2023-03-24T12:45:00.000Z;;;
398;218;11;105;14;7;2023-03-24T13:00:00.000Z;;;
399;192;14;106;16;8;2023-03-24T13:15:00.000Z;;;
399;196;13;106;15;8;2023-03-24T13:30:00.000Z;;;
399;186;15;108;16;8;2023-03-24T13:45:00.000Z;;;
397;185;18;110;16;9;2023-03-24T14:00:00.000Z;;;
398;186;23;111;17;9;2023-03-24T14:15:00.000Z;;;
400;183;17;109;16;8;2023-03-24T14:30:00.000Z;;;
401;189;23;106;18;9;2023-03-24T14:45:00.000Z;;;
399;188;21;108;19;10;2023-03-24T15:00:00.000Z;;;
399;188;21;108;19;10;2023-03-24T15:00:00.000Z;;;
401;189;19;107;18;9;2023-03-24T15:15:00.000Z;;;
401;193;19;107;18;9;2023-03-24T15:30:00.000Z;;;
403;191;19;109;17;9;2023-03-24T15:45:00.000Z;;;
403;197;26;112;19;10;2023-03-24T16:00:00.000Z;;;
404;195;23;112;18;10;2023-03-24T16:15:00.000Z;;;
404;202;23;110;17;9;2023-03-24T16:30:00.000Z;;;
403;199;23;109;17;9;2023-03-24T16:45:00.000Z;;;
401;203;22;108;17;9;2023-03-24T17:00:00.000Z;;;
402;200;24;112;18;9;2023-03-24T17:15:00.000Z;;;
404;204;28;112;18;10;2023-03-24T17:30:00.000Z;;;
407;212;29;112;19;10;2023-03-24T17:45:00.000Z;;;
408;214;31;110;19;10;2023-03-24T18:00:00.000Z;;;
408;206;29;113;19;11;2023-03-24T18:15:00.000Z;;;
409;214;30;114;20;11;2023-03-24T18:30:00.000Z;;;
408;216;29;111;20;11;2023-03-24T18:45:00.000Z;;;
408;215;26;110;20;10;2023-03-24T19:00:00.000Z;;;
407;234;26;108;21;11;2023-03-24T19:15:00.000Z;;;
408;268;27;106;25;13;2023-03-24T19:30:00.000Z;;;
410;278;29;101;24;13;2023-03-24T19:45:00.000Z;;;
411;269;29;101;22;12;2023-03-24T20:00:00.000Z;;;
409;243;30;104;21;12;2023-03-24T20:15:00.000Z;;;
407;254;32;103;23;12;2023-03-24T20:30:00.000Z;;;
408;237;29;105;23;12;2023-03-24T20:45:00.000Z;;;
411;248;29;103;23;13;2023-03-24T21:00:00.000Z;;;
415;266;30;98;26;14;2023-03-24T21:15:00.000Z;;;
415;304;32;92;29;16;2023-03-24T21:30:00.000Z;;;
422;390;36;79;37;22;2023-03-24T21:45:00.000Z;;;
423;386;37;75;48;29;2023-03-24T22:00:00.000Z;;;
425;414;39;72;38;23;2023-03-24T22:15:00.000Z;;;
423;412;34;79;35;21;2023-03-24T22:30:00.000Z;;;
420;362;33;83;31;18;2023-03-24T22:45:00.000Z;;;
438;457;33;70;39;24;2023-03-24T23:00:00.000Z;;;
442;477;30;69;41;26;2023-03-24T23:15:00.000Z;;;
433;435;28;76;39;24;2023-03-24T23:30:00.000Z;;;
421;371;26;81;33;20;2023-03-24T23:45:00.000Z;;;
417;337;24;86;30;18;2023-03-25T00:00:00.000Z;;;
422;327;26;86;35;19;2023-03-25T00:15:00.000Z;;;
424;330;28;84;35;20;2023-03-25T00:30:00.000Z;;;
455;452;30;65;41;25;2023-03-25T00:45:00.000Z;;;
452;458;19;62;40;25;2023-03-25T01:00:00.000Z;;;
450;430;14;68;38;24;2023-03-25T01:15:00.000Z;;;
440;399;10;72;32;20;2023-03-25T01:30:00.000Z;;;
434;373;17;67;30;18;2023-03-25T01:45:00.000Z;;;
435;347;5;75;25;15;2023-03-25T02:00:00.000Z;;;
432;337;14;68;25;15;2023-03-25T02:15:00.000Z;;;
431;324;7;75;22;14;2023-03-25T02:30:00.000Z;;;
445;337;6;67;25;15;2023-03-25T02:45:00.000Z;;;
440;354;6;61;23;14;2023-03-25T03:00:00.000Z;;;
440;325;4;63;23;14;2023-03-25T03:15:00.000Z;;;
441;326;5;65;21;13;2023-03-25T03:30:00.000Z;;;
434;308;6;66;19;11;2023-03-25T03:45:00.000Z;;;
429;270;3;72;17;10;2023-03-25T04:00:00.000Z;;;
432;266;3;77;16;9;2023-03-25T04:15:00.000Z;;;
428;244;6;77;15;9;2023-03-25T04:30:00.000Z;;;
428;234;5;76;15;9;2023-03-25T04:45:00.000Z;;;
424;233;5;78;15;9;2023-03-25T05:00:00.000Z;;;
426;236;7;79;15;9;2023-03-25T05:15:00.000Z;;;
428;229;8;79;15;8;2023-03-25T05:30:00.000Z;;;
428;223;7;79;14;8;2023-03-25T05:45:00.000Z;;;
430;226;8;78;16;9;2023-03-25T06:00:00.000Z;;;
429;239;7;78;15;9;2023-03-25T06:15:00.000Z;;;
427;223;7;79;15;9;2023-03-25T06:30:00.000Z;;;
432;225;7;78;15;9;2023-03-25T06:45:00.000Z;;;
433;237;10;75;16;9;2023-03-25T07:00:00.000Z;;;
433;252;7;79;15;9;2023-03-25T07:15:00.000Z;;;
429;242;12;72;15;9;2023-03-25T07:30:00.000Z;;;
432;258;7;76;15;9;2023-03-25T07:45:00.000Z;;;
433;267;4;76;16;9;2023-03-25T08:00:00.000Z;;;
425;262;9;78;16;9;2023-03-25T08:15:00.000Z;;;
421;260;17;80;15;9;2023-03-25T08:30:00.000Z;;;
419;243;19;83;18;11;2023-03-25T08:45:00.000Z;;;
415;244;25;85;15;8;2023-03-25T09:00:00.000Z;;;
413;260;31;86;19;11;2023-03-25T09:15:00.000Z;;;
408;292;32;88;20;11;2023-03-25T09:30:00.000Z;;;
402;306;32;91;19;11;2023-03-25T09:45:00.000Z;;;
400;292;26;94;19;11;2023-03-25T10:00:00.000Z;;;
401;289;24;96;16;9;2023-03-25T10:15:00.000Z;;;
397;248;18;103;14;8;2023-03-25T10:30:00.000Z;;;
396;235;22;104;14;8;2023-03-25T10:45:00.000Z;;;
395;231;24;105;15;8;2023-03-25T11:00:00.000Z;;;
398;242;23;105;14;8;2023-03-25T11:15:00.000Z;;;
397;221;23;105;14;8;2023-03-25T11:30:00.000Z;;;
396;234;26;103;14;8;2023-03-25T11:45:00.000Z;;;
392;222;25;104;12;6;2023-03-25T12:00:00.000Z;;;
392;211;22;107;12;6;2023-03-25T12:15:00.000Z;;;
391;204;23;107;12;7;2023-03-25T12:30:00.000Z;;;
389;210;28;107;19;10;2023-03-25T12:45:00.000Z;;;
395;203;32;110;20;10;2023-03-25T13:00:00.000Z;;;
395;193;19;110;15;8;2023-03-25T13:15:00.000Z;;;
391;183;18;109;14;7;2023-03-25T13:30:00.000Z;;;
393;182;18;108;15;8;2023-03-25T13:45:00.000Z;;;
392;178;18;108;14;7;2023-03-25T14:00:00.000Z;;;
392;178;17;108;13;6;2023-03-25T14:15:00.000Z;;;
391;171;14;108;13;6;2023-03-25T14:30:00.000Z;;;
392;171;19;108;12;6;2023-03-25T14:45:00.000Z;;;
392;175;22;107;13;7;2023-03-25T15:00:00.000Z;;;
394;179;25;108;12;6;2023-03-25T15:15:00.000Z;;;
394;185;31;109;9;4;2023-03-25T15:30:00.000Z;;;
395;195;36;108;7;4;2023-03-25T15:45:00.000Z;;;
394;204;35;108;7;4;2023-03-25T16:00:00.000Z;;;
396;204;38;107;7;3;2023-03-25T16:15:00.000Z;;;
397;207;38;108;8;4;2023-03-25T16:30:00.000Z;;;
398;210;40;109;9;5;2023-03-25T16:45:00.000Z;;;
402;212;38;110;12;6;2023-03-25T17:00:00.000Z;;;
405;215;40;112;13;7;2023-03-25T17:15:00.000Z;;;
405;221;43;113;14;8;2023-03-25T17:30:00.000Z;;;
402;231;44;114;16;8;2023-03-25T17:45:00.000Z;;;
402;240;45;112;14;7;2023-03-25T18:00:00.000Z;;;
401;236;45;111;14;7;2023-03-25T18:15:00.000Z;;;
402;237;43;109;13;7;2023-03-25T18:30:00.000Z;;;
404;240;42;107;14;8;2023-03-25T18:45:00.000Z;;;
408;234;42;107;14;8;2023-03-25T19:00:00.000Z;;;
410;237;42;106;14;7;2023-03-25T19:15:00.000Z;;;
411;244;40;104;14;8;2023-03-25T19:30:00.000Z;;;
412;254;39;101;15;8;2023-03-25T19:45:00.000Z;;;
413;259;38;100;13;7;2023-03-25T20:00:00.000Z;;;
411;259;37;98;14;8;2023-03-25T20:15:00.000Z;;;
411;256;37;98;14;8;2023-03-25T20:30:00.000Z;;;
