carbon_dioxide (ppm);carbon_monoxide (ug/m3);nitrogen_dioxide (ug/m3);ozone (ug/m3);pm_10 (ug/m3);pm_2_5 (ug/m3);timestamp;latitude;longitude;device name
403;402;76;0;5;3;2023-05-04T12:15:00.000Z;40.64422070428011;-8.6409663038063;5ea81139c4ee8c00117cde28_monitar
407;394;75;0;6;4;2023-05-04T12:30:00.000Z;;;
406;395;76;0;6;4;2023-05-04T12:45:00.000Z;;;
404;399;76;0;6;4;2023-05-04T13:00:00.000Z;;;
405;395;75;0;6;4;2023-05-04T13:15:00.000Z;;;
405;395;75;0;6;4;2023-05-04T13:30:00.000Z;;;
405;394;75;0;5;3;2023-05-04T13:45:00.000Z;;;
403;393;76;0;6;4;2023-05-04T14:00:00.000Z;;;
405;396;75;0;6;4;2023-05-04T14:15:00.000Z;;;
406;395;76;0;5;3;2023-05-04T14:30:00.000Z;;;
409;394;75;0;5;3;2023-05-04T14:45:00.000Z;;;
406;394;76;0;5;3;2023-05-04T15:00:00.000Z;;;
407;397;77;0;6;4;2023-05-04T15:15:00.000Z;;;
405;396;75;0;6;4;2023-05-04T15:30:00.000Z;;;
406;395;76;0;6;4;2023-05-04T15:45:00.000Z;;;
407;392;75;0;6;4;2023-05-04T16:00:00.000Z;;;
407;396;78;0;6;4;2023-05-04T16:15:00.000Z;;;
406;405;77;0;6;4;2023-05-04T16:30:00.000Z;;;
407;405;76;0;6;4;2023-05-04T16:45:00.000Z;;;
408;399;76;0;6;4;2023-05-04T17:00:00.000Z;;;
411;398;76;0;5;3;2023-05-04T17:15:00.000Z;;;
408;402;78;0;5;3;2023-05-04T17:30:00.000Z;;;
411;398;75;0;5;3;2023-05-04T17:45:00.000Z;;;
409;401;78;0;5;3;2023-05-04T18:00:00.000Z;;;
407;401;76;0;6;4;2023-05-04T18:15:00.000Z;;;
406;401;76;0;6;4;2023-05-04T18:30:00.000Z;;;
408;403;77;0;5;3;2023-05-04T18:45:00.000Z;;;
410;404;77;0;5;3;2023-05-04T19:00:00.000Z;;;
413;409;76;0;4;2;2023-05-04T19:15:00.000Z;;;
416;416;77;0;4;2;2023-05-04T19:30:00.000Z;;;
413;416;78;0;4;2;2023-05-04T19:45:00.000Z;;;
415;416;79;0;4;2;2023-05-04T20:00:00.000Z;;;
417;413;79;0;4;2;2023-05-04T20:15:00.000Z;;;
418;415;78;0;4;2;2023-05-04T20:30:00.000Z;;;
418;417;79;0;4;2;2023-05-04T20:45:00.000Z;;;
419;421;79;0;4;2;2023-05-04T21:00:00.000Z;;;
420;419;78;0;4;2;2023-05-04T21:15:00.000Z;;;
420;429;79;0;4;2;2023-05-04T21:30:00.000Z;;;
421;427;79;0;5;3;2023-05-04T21:45:00.000Z;;;
422;426;79;0;4;2;2023-05-04T22:00:00.000Z;;;
423;422;78;0;5;3;2023-05-04T22:15:00.000Z;;;
423;419;79;0;4;2;2023-05-04T22:30:00.000Z;;;
423;427;78;0;5;3;2023-05-04T22:45:00.000Z;;;
421;440;79;0;5;3;2023-05-04T23:00:00.000Z;;;
423;420;78;0;5;3;2023-05-04T23:15:00.000Z;;;
422;414;78;0;5;3;2023-05-04T23:30:00.000Z;;;
423;418;79;0;5;3;2023-05-04T23:45:00.000Z;;;
423;421;78;0;5;3;2023-05-05T00:00:00.000Z;;;
431;424;78;0;5;3;2023-05-05T00:15:00.000Z;;;
440;427;79;0;5;3;2023-05-05T00:30:00.000Z;;;
442;423;77;0;5;3;2023-05-05T00:45:00.000Z;;;
450;419;78;0;5;3;2023-05-05T01:00:00.000Z;;;
450;419;78;0;5;3;2023-05-05T01:00:00.000Z;;;
450;419;76;0;5;3;2023-05-05T01:15:00.000Z;;;
448;417;77;0;5;3;2023-05-05T01:30:00.000Z;;;
448;422;75;0;5;3;2023-05-05T01:45:00.000Z;;;
451;424;76;0;5;3;2023-05-05T02:00:00.000Z;;;
455;423;76;0;5;3;2023-05-05T02:15:00.000Z;;;
456;428;76;0;5;3;2023-05-05T02:30:00.000Z;;;
458;429;77;0;5;3;2023-05-05T02:45:00.000Z;;;
459;426;75;0;5;3;2023-05-05T03:00:00.000Z;;;
457;424;77;0;5;3;2023-05-05T03:15:00.000Z;;;
452;422;75;0;5;3;2023-05-05T03:30:00.000Z;;;
451;425;76;0;5;3;2023-05-05T03:45:00.000Z;;;
451;432;76;0;6;4;2023-05-05T04:00:00.000Z;;;
453;424;75;0;5;3;2023-05-05T04:15:00.000Z;;;
457;428;76;0;5;3;2023-05-05T04:30:00.000Z;;;
458;443;76;0;5;3;2023-05-05T04:45:00.000Z;;;
461;433;74;0;5;3;2023-05-05T05:00:00.000Z;;;
460;427;75;0;5;3;2023-05-05T05:15:00.000Z;;;
458;419;76;0;5;3;2023-05-05T05:30:00.000Z;;;
462;417;75;0;5;3;2023-05-05T05:45:00.000Z;;;
464;422;75;0;5;3;2023-05-05T06:00:00.000Z;;;
461;421;77;0;5;3;2023-05-05T06:15:00.000Z;;;
461;417;75;0;5;3;2023-05-05T06:30:00.000Z;;;
460;461;75;0;5;3;2023-05-05T06:45:00.000Z;;;
459;463;76;0;5;3;2023-05-05T07:00:00.000Z;;;
456;450;75;0;5;3;2023-05-05T07:15:00.000Z;;;
451;447;77;0;5;3;2023-05-05T07:30:00.000Z;;;
447;429;77;0;5;3;2023-05-05T07:45:00.000Z;;;
446;432;78;0;5;3;2023-05-05T08:00:00.000Z;;;
439;451;77;0;4;2;2023-05-05T08:15:00.000Z;;;
439;421;76;0;4;2;2023-05-05T08:30:00.000Z;;;
436;419;76;0;4;2;2023-05-05T08:45:00.000Z;;;
429;419;76;0;4;2;2023-05-05T09:00:00.000Z;;;
422;408;74;0;4;2;2023-05-05T09:15:00.000Z;;;
417;405;75;0;4;2;2023-05-05T09:30:00.000Z;;;
418;398;73;0;4;2;2023-05-05T09:45:00.000Z;;;
416;396;76;0;4;2;2023-05-05T10:00:00.000Z;;;
415;391;74;0;4;2;2023-05-05T10:15:00.000Z;;;
412;395;76;0;4;2;2023-05-05T10:30:00.000Z;;;
411;389;73;0;4;2;2023-05-05T10:45:00.000Z;;;
408;395;76;0;5;3;2023-05-05T11:00:00.000Z;;;
409;396;73;0;4;2;2023-05-05T11:15:00.000Z;;;
409;397;75;0;4;2;2023-05-05T11:30:00.000Z;;;
408;401;77;0;4;2;2023-05-05T11:45:00.000Z;;;
406;402;75;0;5;3;2023-05-05T12:00:00.000Z;;;
406;395;74;0;5;3;2023-05-05T12:15:00.000Z;;;
405;397;76;0;6;4;2023-05-05T12:30:00.000Z;;;
405;396;76;0;6;4;2023-05-05T12:45:00.000Z;;;
404;398;75;0;6;4;2023-05-05T13:00:00.000Z;;;
406;399;76;0;6;4;2023-05-05T13:15:00.000Z;;;
403;396;76;0;6;4;2023-05-05T13:30:00.000Z;;;
406;399;76;0;6;4;2023-05-05T13:45:00.000Z;;;
405;400;77;0;6;4;2023-05-05T14:00:00.000Z;;;
406;404;77;0;6;4;2023-05-05T14:15:00.000Z;;;
406;406;77;0;6;4;2023-05-05T14:30:00.000Z;;;
405;402;77;0;6;4;2023-05-05T14:45:00.000Z;;;
405;400;76;0;6;4;2023-05-05T15:00:00.000Z;;;
404;400;77;0;6;4;2023-05-05T15:15:00.000Z;;;
403;397;77;0;6;4;2023-05-05T15:30:00.000Z;;;
406;394;77;0;6;4;2023-05-05T15:45:00.000Z;;;
405;396;77;0;6;4;2023-05-05T16:00:00.000Z;;;
406;398;77;0;6;4;2023-05-05T16:15:00.000Z;;;
405;396;76;0;6;4;2023-05-05T16:30:00.000Z;;;
407;397;76;0;6;4;2023-05-05T16:45:00.000Z;;;
405;397;76;0;6;4;2023-05-05T17:00:00.000Z;;;
407;398;77;0;6;4;2023-05-05T17:15:00.000Z;;;
404;395;76;0;6;4;2023-05-05T17:30:00.000Z;;;
401;400;78;0;6;4;2023-05-05T17:45:00.000Z;;;
401;400;78;0;6;4;2023-05-05T17:45:00.000Z;;;
400;395;76;0;6;4;2023-05-05T18:00:00.000Z;;;
401;396;76;0;6;4;2023-05-05T18:15:00.000Z;;;
405;401;77;0;6;4;2023-05-05T18:30:00.000Z;;;
413;399;77;0;6;4;2023-05-05T19:00:00.000Z;;;
416;400;77;0;4;2;2023-05-05T19:15:00.000Z;;;
415;415;78;0;4;2;2023-05-05T19:30:00.000Z;;;
415;420;78;0;4;2;2023-05-05T19:45:00.000Z;;;
415;415;78;0;4;2;2023-05-05T20:00:00.000Z;;;
417;424;79;0;4;2;2023-05-05T20:15:00.000Z;;;
416;416;79;0;4;2;2023-05-05T20:30:00.000Z;;;
416;412;78;0;4;2;2023-05-05T20:45:00.000Z;;;
417;411;78;0;4;2;2023-05-05T21:00:00.000Z;;;
414;425;78;0;5;3;2023-05-05T21:15:00.000Z;;;
419;416;78;0;4;2;2023-05-05T21:30:00.000Z;;;
419;419;78;0;5;3;2023-05-05T21:45:00.000Z;;;
417;412;77;0;5;3;2023-05-05T22:00:00.000Z;;;
422;419;78;0;4;2;2023-05-05T22:15:00.000Z;;;
427;425;79;0;4;2;2023-05-05T22:30:00.000Z;;;
437;431;77;0;4;2;2023-05-05T22:45:00.000Z;;;
439;449;79;0;5;3;2023-05-05T23:00:00.000Z;;;
437;448;77;0;5;3;2023-05-05T23:15:00.000Z;;;
436;433;77;0;4;2;2023-05-05T23:30:00.000Z;;;
433;427;78;0;4;2;2023-05-05T23:45:00.000Z;;;
432;429;77;0;5;3;2023-05-06T00:00:00.000Z;;;
434;419;78;0;4;2;2023-05-06T00:15:00.000Z;;;
437;438;78;0;5;3;2023-05-06T00:30:00.000Z;;;
442;431;77;0;5;3;2023-05-06T00:45:00.000Z;;;
444;432;78;0;5;3;2023-05-06T01:00:00.000Z;;;
448;431;77;0;5;3;2023-05-06T01:15:00.000Z;;;
445;431;77;0;5;3;2023-05-06T01:30:00.000Z;;;
444;424;77;0;5;3;2023-05-06T01:45:00.000Z;;;
443;422;77;0;5;3;2023-05-06T02:00:00.000Z;;;
445;416;77;0;5;3;2023-05-06T02:15:00.000Z;;;
444;425;77;0;5;3;2023-05-06T02:30:00.000Z;;;
445;427;77;0;5;3;2023-05-06T02:45:00.000Z;;;
447;431;77;0;5;3;2023-05-06T03:00:00.000Z;;;
445;424;77;0;5;3;2023-05-06T03:15:00.000Z;;;
445;427;77;0;5;3;2023-05-06T03:30:00.000Z;;;
443;419;76;0;5;3;2023-05-06T03:45:00.000Z;;;
443;427;77;0;5;3;2023-05-06T04:00:00.000Z;;;
442;414;76;0;5;3;2023-05-06T04:15:00.000Z;;;
440;419;77;0;5;3;2023-05-06T04:30:00.000Z;;;
441;414;76;0;5;3;2023-05-06T04:45:00.000Z;;;
439;414;77;0;5;3;2023-05-06T05:00:00.000Z;;;
438;410;76;0;5;3;2023-05-06T05:15:00.000Z;;;
437;418;76;0;5;3;2023-05-06T05:30:00.000Z;;;
440;411;78;0;5;3;2023-05-06T05:45:00.000Z;;;
441;412;76;0;5;3;2023-05-06T06:00:00.000Z;;;
442;413;77;0;5;3;2023-05-06T06:15:00.000Z;;;
442;413;77;0;5;3;2023-05-06T06:15:00.000Z;;;
442;409;77;0;5;3;2023-05-06T06:30:00.000Z;;;
441;412;78;0;5;3;2023-05-06T06:45:00.000Z;;;
440;407;76;0;5;3;2023-05-06T07:00:00.000Z;;;
433;426;78;0;5;3;2023-05-06T07:15:00.000Z;;;
433;414;76;0;5;3;2023-05-06T07:30:00.000Z;;;
434;429;78;0;5;3;2023-05-06T07:45:00.000Z;;;
432;415;75;0;5;3;2023-05-06T08:00:00.000Z;;;
432;420;77;0;4;2;2023-05-06T08:15:00.000Z;;;
433;424;77;0;4;2;2023-05-06T08:30:00.000Z;;;
430;417;75;0;4;2;2023-05-06T08:45:00.000Z;;;
429;410;76;0;4;2;2023-05-06T09:00:00.000Z;;;
429;410;76;0;4;2;2023-05-06T09:00:00.000Z;;;
425;400;75;0;4;2;2023-05-06T09:15:00.000Z;;;
424;401;75;0;4;2;2023-05-06T09:30:00.000Z;;;
418;401;76;0;4;2;2023-05-06T09:45:00.000Z;;;
412;397;76;0;4;2;2023-05-06T10:00:00.000Z;;;
412;393;73;0;4;2;2023-05-06T10:15:00.000Z;;;
408;394;76;0;4;2;2023-05-06T10:30:00.000Z;;;
405;393;74;0;4;2;2023-05-06T10:45:00.000Z;;;
405;389;76;0;4;2;2023-05-06T11:00:00.000Z;;;
402;391;77;0;5;3;2023-05-06T11:15:00.000Z;;;
403;388;74;0;6;4;2023-05-06T11:30:00.000Z;;;
401;390;75;0;6;4;2023-05-06T11:45:00.000Z;;;
402;393;75;0;6;4;2023-05-06T12:00:00.000Z;;;
403;398;75;0;6;4;2023-05-06T12:15:00.000Z;;;
400;405;77;0;6;4;2023-05-06T12:30:00.000Z;;;
399;399;76;0;6;4;2023-05-06T12:45:00.000Z;;;
402;397;76;0;6;4;2023-05-06T13:00:00.000Z;;;
398;395;76;0;6;4;2023-05-06T13:15:00.000Z;;;
397;392;76;0;6;4;2023-05-06T13:30:00.000Z;;;
398;394;76;0;6;4;2023-05-06T13:45:00.000Z;;;
397;394;77;0;6;4;2023-05-06T14:00:00.000Z;;;
399;396;77;0;6;4;2023-05-06T14:15:00.000Z;;;
398;394;77;0;6;4;2023-05-06T14:30:00.000Z;;;
397;396;77;0;6;4;2023-05-06T14:45:00.000Z;;;
399;392;77;0;6;4;2023-05-06T15:00:00.000Z;;;
396;395;77;0;6;4;2023-05-06T15:15:00.000Z;;;
397;401;77;0;6;4;2023-05-06T15:30:00.000Z;;;
399;401;77;0;6;4;2023-05-06T15:45:00.000Z;;;
398;396;77;0;6;4;2023-05-06T16:00:00.000Z;;;
398;396;77;0;6;4;2023-05-06T16:00:00.000Z;;;
397;394;77;0;6;4;2023-05-06T16:15:00.000Z;;;
399;394;77;0;6;4;2023-05-06T16:30:00.000Z;;;
399;391;77;0;6;4;2023-05-06T16:45:00.000Z;;;
399;392;77;0;6;4;2023-05-06T17:00:00.000Z;;;
399;392;77;0;6;4;2023-05-06T17:00:00.000Z;;;
399;391;76;0;6;4;2023-05-06T17:15:00.000Z;;;
398;389;76;0;6;4;2023-05-06T17:30:00.000Z;;;
397;391;78;0;6;4;2023-05-06T17:45:00.000Z;;;
395;389;77;0;6;4;2023-05-06T18:00:00.000Z;;;
394;387;77;0;6;4;2023-05-06T18:15:00.000Z;;;
396;388;77;0;6;4;2023-05-06T18:30:00.000Z;;;
397;390;77;0;6;4;2023-05-06T18:45:00.000Z;;;
402;393;79;0;6;4;2023-05-06T19:00:00.000Z;;;
404;389;77;0;6;4;2023-05-06T19:15:00.000Z;;;
406;388;77;0;4;2;2023-05-06T19:30:00.000Z;;;
410;389;78;0;4;2;2023-05-06T19:45:00.000Z;;;
409;389;77;0;4;2;2023-05-06T20:00:00.000Z;;;
408;391;77;0;4;2;2023-05-06T20:15:00.000Z;;;
408;396;78;0;4;2;2023-05-06T20:30:00.000Z;;;
410;398;78;0;4;2;2023-05-06T20:45:00.000Z;;;
409;397;78;0;4;2;2023-05-06T21:00:00.000Z;;;
411;402;78;0;4;2;2023-05-06T21:15:00.000Z;;;
414;407;78;0;4;2;2023-05-06T21:30:00.000Z;;;
412;412;79;0;4;2;2023-05-06T21:45:00.000Z;;;
418;408;78;0;4;2;2023-05-06T22:00:00.000Z;;;
416;417;78;0;4;2;2023-05-06T22:15:00.000Z;;;
418;419;78;0;5;3;2023-05-06T22:30:00.000Z;;;
419;417;78;0;5;3;2023-05-06T22:45:00.000Z;;;
420;411;78;0;5;3;2023-05-06T23:00:00.000Z;;;
420;408;78;0;5;3;2023-05-06T23:15:00.000Z;;;
418;407;78;0;4;2;2023-05-06T23:30:00.000Z;;;
418;408;78;0;5;3;2023-05-06T23:45:00.000Z;;;
417;406;78;0;5;3;2023-05-07T00:00:00.000Z;;;
418;403;78;0;5;3;2023-05-07T00:15:00.000Z;;;
422;408;78;0;5;3;2023-05-07T00:30:00.000Z;;;
421;403;77;0;5;3;2023-05-07T00:45:00.000Z;;;
423;407;78;0;5;3;2023-05-07T01:00:00.000Z;;;
422;411;77;0;5;3;2023-05-07T01:15:00.000Z;;;
421;403;77;0;5;3;2023-05-07T01:30:00.000Z;;;
422;410;79;0;5;3;2023-05-07T01:45:00.000Z;;;
428;406;77;0;4;2;2023-05-07T02:00:00.000Z;;;
426;406;77;0;5;3;2023-05-07T02:15:00.000Z;;;
432;416;78;0;5;3;2023-05-07T02:30:00.000Z;;;
434;414;77;0;4;2;2023-05-07T02:45:00.000Z;;;
432;420;79;0;5;3;2023-05-07T03:00:00.000Z;;;
430;416;77;0;5;3;2023-05-07T03:15:00.000Z;;;
427;411;78;0;5;3;2023-05-07T03:30:00.000Z;;;
425;422;78;0;5;3;2023-05-07T03:45:00.000Z;;;
425;422;78;0;5;3;2023-05-07T03:45:00.000Z;;;
424;412;78;0;5;3;2023-05-07T04:00:00.000Z;;;
423;418;78;0;5;3;2023-05-07T04:15:00.000Z;;;
425;424;77;0;5;3;2023-05-07T04:30:00.000Z;;;
429;419;79;0;5;3;2023-05-07T04:45:00.000Z;;;
446;434;77;0;6;4;2023-05-07T05:00:00.000Z;;;
455;426;77;0;6;4;2023-05-07T05:15:00.000Z;;;
455;433;77;0;7;5;2023-05-07T05:30:00.000Z;;;
452;429;77;0;6;4;2023-05-07T05:45:00.000Z;;;
445;432;76;0;6;4;2023-05-07T06:00:00.000Z;;;
449;437;77;0;6;4;2023-05-07T06:15:00.000Z;;;
449;437;76;0;6;4;2023-05-07T06:30:00.000Z;;;
447;442;77;0;6;4;2023-05-07T06:45:00.000Z;;;
439;430;77;0;5;3;2023-05-07T07:00:00.000Z;;;
432;417;75;0;5;3;2023-05-07T07:15:00.000Z;;;
430;423;78;0;5;3;2023-05-07T07:30:00.000Z;;;
426;411;76;0;4;2;2023-05-07T07:45:00.000Z;;;
421;408;77;0;4;2;2023-05-07T08:00:00.000Z;;;
417;405;77;0;4;2;2023-05-07T08:15:00.000Z;;;
411;401;77;0;5;3;2023-05-05T18:45:00.000Z;;;
416;401;76;0;4;2;2023-05-07T08:30:00.000Z;;;
417;403;76;0;4;2;2023-05-07T08:45:00.000Z;;;
415;401;76;0;4;2;2023-05-07T09:00:00.000Z;;;
415;398;76;0;4;2;2023-05-07T09:15:00.000Z;;;
415;394;75;0;4;2;2023-05-07T09:30:00.000Z;;;
412;389;76;0;4;2;2023-05-07T09:45:00.000Z;;;
412;385;75;0;4;2;2023-05-07T10:00:00.000Z;;;
413;386;76;0;4;2;2023-05-07T10:15:00.000Z;;;
412;384;75;0;4;2;2023-05-07T10:30:00.000Z;;;
411;386;76;0;4;2;2023-05-07T10:45:00.000Z;;;
410;385;75;0;4;2;2023-05-07T11:00:00.000Z;;;
407;385;77;0;4;2;2023-05-07T11:15:00.000Z;;;
407;384;76;0;4;2;2023-05-07T11:30:00.000Z;;;
406;385;76;0;4;2;2023-05-07T11:45:00.000Z;;;
404;385;76;0;4;2;2023-05-07T12:00:00.000Z;;;
407;387;77;0;4;2;2023-05-07T12:15:00.000Z;;;
407;385;76;0;4;2;2023-05-07T12:30:00.000Z;;;
403;384;76;0;4;2;2023-05-07T12:45:00.000Z;;;
402;384;76;0;4;2;2023-05-07T13:00:00.000Z;;;
400;384;77;0;5;3;2023-05-07T13:15:00.000Z;;;
399;382;75;0;5;3;2023-05-07T13:30:00.000Z;;;
400;385;77;0;6;4;2023-05-07T13:45:00.000Z;;;
399;383;76;0;6;4;2023-05-07T14:00:00.000Z;;;
401;386;77;0;6;4;2023-05-07T14:15:00.000Z;;;
399;385;76;0;6;4;2023-05-07T14:30:00.000Z;;;
397;385;77;0;6;4;2023-05-07T14:45:00.000Z;;;
400;385;77;0;6;4;2023-05-07T15:00:00.000Z;;;
399;385;76;0;6;4;2023-05-07T15:15:00.000Z;;;
399;384;76;0;6;4;2023-05-07T15:30:00.000Z;;;
400;385;77;0;6;4;2023-05-07T15:45:00.000Z;;;
401;384;77;0;6;4;2023-05-07T16:00:00.000Z;;;
400;386;78;0;6;4;2023-05-07T16:15:00.000Z;;;
402;383;76;0;6;4;2023-05-07T16:30:00.000Z;;;
401;384;78;0;5;3;2023-05-07T16:45:00.000Z;;;
401;385;77;0;5;3;2023-05-07T17:00:00.000Z;;;
404;384;77;0;6;4;2023-05-07T17:15:00.000Z;;;
404;385;78;0;6;4;2023-05-07T17:30:00.000Z;;;
404;385;77;0;5;3;2023-05-07T17:45:00.000Z;;;
401;385;78;0;6;4;2023-05-07T18:00:00.000Z;;;
397;385;77;0;6;4;2023-05-07T18:15:00.000Z;;;
399;383;76;0;6;4;2023-05-07T18:30:00.000Z;;;
406;391;79;0;6;4;2023-05-07T18:45:00.000Z;;;
407;393;78;0;4;2;2023-05-07T19:00:00.000Z;;;
407;395;78;0;4;2;2023-05-07T19:15:00.000Z;;;
409;399;78;0;4;2;2023-05-07T19:30:00.000Z;;;
411;398;78;0;4;2;2023-05-07T19:45:00.000Z;;;
410;398;78;0;5;3;2023-05-07T20:00:00.000Z;;;
414;399;78;0;5;3;2023-05-07T20:15:00.000Z;;;
415;402;78;0;4;2;2023-05-07T20:30:00.000Z;;;
415;405;77;0;5;3;2023-05-07T20:45:00.000Z;;;
415;402;78;0;5;3;2023-05-07T21:00:00.000Z;;;
415;404;78;0;5;3;2023-05-07T21:15:00.000Z;;;
413;406;77;0;5;3;2023-05-07T21:30:00.000Z;;;
414;400;77;0;5;3;2023-05-07T21:45:00.000Z;;;
415;402;78;0;5;3;2023-05-07T22:00:00.000Z;;;
414;400;76;0;5;3;2023-05-07T22:15:00.000Z;;;
414;399;78;0;5;3;2023-05-07T22:30:00.000Z;;;
417;404;77;0;5;3;2023-05-07T22:45:00.000Z;;;
415;397;77;0;5;3;2023-05-07T23:00:00.000Z;;;
415;405;77;0;5;3;2023-05-07T23:15:00.000Z;;;
416;397;77;0;5;3;2023-05-07T23:30:00.000Z;;;
415;401;77;0;5;3;2023-05-07T23:45:00.000Z;;;
414;398;77;0;5;3;2023-05-08T00:00:00.000Z;;;
413;400;77;0;5;3;2023-05-08T00:15:00.000Z;;;
414;400;77;0;5;3;2023-05-08T00:30:00.000Z;;;
415;397;78;0;5;3;2023-05-08T00:45:00.000Z;;;
416;400;76;0;5;3;2023-05-08T01:00:00.000Z;;;
420;399;78;0;5;3;2023-05-08T01:15:00.000Z;;;
426;406;76;0;5;3;2023-05-08T01:30:00.000Z;;;
427;411;78;0;5;3;2023-05-08T01:45:00.000Z;;;
426;417;76;0;5;3;2023-05-08T02:00:00.000Z;;;
427;417;77;0;5;3;2023-05-08T02:15:00.000Z;;;
429;419;75;0;5;3;2023-05-08T02:30:00.000Z;;;
426;424;77;0;5;3;2023-05-08T02:45:00.000Z;;;
425;420;76;0;5;3;2023-05-08T03:00:00.000Z;;;
426;413;77;0;5;3;2023-05-08T03:15:00.000Z;;;
431;411;76;0;5;3;2023-05-08T03:30:00.000Z;;;
435;413;77;0;5;3;2023-05-08T03:45:00.000Z;;;
442;423;75;0;5;3;2023-05-08T04:00:00.000Z;;;
452;426;76;0;5;3;2023-05-08T04:15:00.000Z;;;
458;444;77;0;5;3;2023-05-08T04:30:00.000Z;;;
457;427;76;0;5;3;2023-05-08T04:45:00.000Z;;;
457;427;76;0;5;3;2023-05-08T04:45:00.000Z;;;
455;431;76;0;5;3;2023-05-08T05:00:00.000Z;;;
451;467;75;0;5;3;2023-05-08T05:15:00.000Z;;;
454;433;75;0;5;3;2023-05-08T05:30:00.000Z;;;
455;434;76;0;5;3;2023-05-08T05:45:00.000Z;;;
463;438;74;0;5;3;2023-05-08T06:00:00.000Z;;;
463;438;74;0;5;3;2023-05-08T06:00:00.000Z;;;
469;470;74;0;5;3;2023-05-08T06:15:00.000Z;;;
468;466;75;0;5;3;2023-05-08T06:30:00.000Z;;;
463;452;76;0;5;3;2023-05-08T06:45:00.000Z;;;
461;452;75;0;5;3;2023-05-08T07:00:00.000Z;;;
461;453;75;0;5;3;2023-05-08T07:15:00.000Z;;;
464;475;76;0;5;3;2023-05-08T07:30:00.000Z;;;
469;549;74;0;5;3;2023-05-08T07:45:00.000Z;;;
463;496;76;0;5;3;2023-05-08T08:00:00.000Z;;;
450;483;76;0;5;3;2023-05-08T08:15:00.000Z;;;
443;454;76;0;4;2;2023-05-08T08:30:00.000Z;;;
434;435;77;0;4;2;2023-05-08T08:45:00.000Z;;;
430;422;75;0;4;2;2023-05-08T09:00:00.000Z;;;
429;420;78;0;4;2;2023-05-08T09:15:00.000Z;;;
430;411;75;0;4;2;2023-05-08T09:30:00.000Z;;;
437;403;75;0;4;2;2023-05-08T09:45:00.000Z;;;
428;402;76;0;4;2;2023-05-08T10:00:00.000Z;;;
425;401;76;0;4;2;2023-05-08T10:15:00.000Z;;;
419;397;76;0;4;2;2023-05-08T10:30:00.000Z;;;
415;393;75;0;4;2;2023-05-08T10:45:00.000Z;;;
412;393;76;0;4;2;2023-05-08T11:00:00.000Z;;;
411;393;77;0;4;2;2023-05-08T11:15:00.000Z;;;
409;389;77;0;4;2;2023-05-08T11:30:00.000Z;;;
408;387;76;0;5;3;2023-05-08T11:45:00.000Z;;;
405;384;76;0;5;3;2023-05-08T12:00:00.000Z;;;
405;384;77;0;5;3;2023-05-08T12:15:00.000Z;;;
403;384;76;0;6;4;2023-05-08T12:30:00.000Z;;;
403;383;76;0;6;4;2023-05-08T12:45:00.000Z;;;
403;385;77;0;6;4;2023-05-08T13:00:00.000Z;;;
400;382;76;0;6;4;2023-05-08T13:15:00.000Z;;;
401;383;77;0;6;4;2023-05-08T13:30:00.000Z;;;
400;383;77;0;6;4;2023-05-08T13:45:00.000Z;;;
400;384;77;0;6;4;2023-05-08T14:00:00.000Z;;;
399;386;78;0;6;4;2023-05-08T14:15:00.000Z;;;
397;384;76;0;6;4;2023-05-08T14:30:00.000Z;;;
400;384;76;0;6;4;2023-05-08T14:45:00.000Z;;;
397;386;77;0;6;4;2023-05-08T15:00:00.000Z;;;
398;383;76;0;6;4;2023-05-08T15:15:00.000Z;;;
399;384;79;0;6;4;2023-05-08T15:30:00.000Z;;;
399;382;77;0;6;4;2023-05-08T15:45:00.000Z;;;
399;383;77;0;6;4;2023-05-08T16:00:00.000Z;;;
399;383;77;0;6;4;2023-05-08T16:15:00.000Z;;;
401;386;77;0;6;4;2023-05-08T16:30:00.000Z;;;
401;386;77;0;6;4;2023-05-08T16:30:00.000Z;;;
401;386;77;0;6;4;2023-05-08T16:45:00.000Z;;;
404;387;77;0;6;4;2023-05-08T17:00:00.000Z;;;
402;388;77;0;6;4;2023-05-08T17:15:00.000Z;;;
403;386;77;0;6;4;2023-05-08T17:30:00.000Z;;;
401;388;79;0;6;4;2023-05-08T17:45:00.000Z;;;
399;383;76;0;6;4;2023-05-08T18:00:00.000Z;;;
397;386;79;0;6;4;2023-05-08T18:15:00.000Z;;;
402;385;77;0;6;4;2023-05-08T18:30:00.000Z;;;
406;387;79;0;6;4;2023-05-08T18:45:00.000Z;;;
407;386;77;0;4;2;2023-05-08T19:00:00.000Z;;;
413;385;77;0;4;2;2023-05-08T19:15:00.000Z;;;
410;386;78;0;4;2;2023-05-08T19:30:00.000Z;;;
410;389;77;0;4;2;2023-05-08T19:45:00.000Z;;;
411;392;78;0;4;2;2023-05-08T20:00:00.000Z;;;
413;394;79;0;4;2;2023-05-08T20:15:00.000Z;;;
412;393;79;0;4;2;2023-05-08T20:30:00.000Z;;;
413;392;78;0;4;2;2023-05-08T20:45:00.000Z;;;
413;392;79;0;5;3;2023-05-08T21:00:00.000Z;;;
411;392;78;0;4;2;2023-05-08T21:15:00.000Z;;;
413;393;78;0;4;2;2023-05-08T21:30:00.000Z;;;
412;392;78;0;4;2;2023-05-08T21:45:00.000Z;;;
